URL,Checked,Violations,Critical(A),Serious(AA),Moderate(AAA),Other
https://www.example.co.uk/news/technical-theatre-life-learners-praised-for-work-on-local-events/,2022-12-09 18:03:43,3,1,0,2,0
https://www.example.co.uk/administration-office-technologies-legal-services-police-studies-courses/,2022-12-09 18:03:50,5,1,1,3,0
https://www.example.co.uk/courses/subject-areas/social-sciences/,2022-12-09 18:03:57,5,1,1,3,0
https://www.example.co.uk/news/scholarship-awarded-to-talented-science-life-learner/,2022-12-09 18:04:04,3,1,0,2,0
https://www.example.co.uk/schools/fa-case-studies/examples/,2022-12-09 18:04:11,6,1,2,2,1
https://www.example.co.uk/news/example-outstead-festival-is-an-amazing-success/,2022-12-09 18:04:17,3,1,0,2,0
https://www.example.co.uk/news/caring-about-equality-addressing-the-gender-imbalance-within-care/,2022-12-09 18:04:24,3,1,0,2,0
https://www.example.co.uk/schools/foundation-apprenticeships/,2022-12-09 18:04:32,7,1,3,2,1
https://www.example.co.uk/case-studies/examples/,2022-12-09 18:04:39,3,1,0,2,0
https://www.example.co.uk/news/example-outstead-celebrates-care-experienced-week-2020/,2022-12-09 18:04:45,3,1,0,2,0
https://www.example.co.uk/news/campion-homes-champion-benefits-of-apprenticeships/,2022-12-09 18:04:52,3,1,0,2,0
https://www.example.co.uk/courses/subject-areas/engineering-and-energy/,2022-12-09 18:04:58,5,1,1,3,0
https://www.example.co.uk/news/event-marks-commitment-to-education-in-north-east-generic/,2022-12-09 18:05:05,3,1,0,2,0
https://www.example.co.uk/news/ian-rankin-zooms-in-to-award-scholarship-to-airport-life-learners/,2022-12-09 18:05:11,3,1,0,2,0
https://www.example.co.uk/news/local-school-pupils-enjoy-fashion-fun/,2022-12-09 18:05:18,3,1,0,2,0
https://www.example.co.uk/studying-with-us/life-learner-support-services/inclusion-team/,2022-12-09 18:05:24,4,1,0,3,0
https://www.example.co.uk/news/example-outstead-pledges-commitment-to-airport-sport/,2022-12-09 18:05:31,3,1,0,2,0
https://www.example.co.uk/news/example-outstead-to-host-virtual-health-and-social-care-event-for-those-inspired-by-frontline-heroes/,2022-12-09 18:05:36,3,1,0,2,0
https://www.example.co.uk/case-studies/examples,2022-12-09 18:05:43,3,1,0,2,0
https://www.example.co.uk/news/scholarships-awarded-in-memory-of-former-example-outstead-lecturer-and-broadcaster-colin-somerville/,2022-12-09 18:05:49,3,1,0,2,0
https://www.example.co.uk/news/example-outstead-and-curiosity-collective-help-spread-wonder-with-activity-pack-donations/,2022-12-09 18:05:56,3,1,0,2,0
https://www.example.co.uk/corporate-and-governance/policies-and-procedures/cookies/,2022-12-09 18:06:02,5,1,1,3,0
https://www.example.co.uk/news/how-the-construction-sector-is-building-with-innovation/,2022-12-09 18:06:09,3,1,0,2,0
https://www.example.co.uk/news/youth-theatre-allows-personalities-to-flourish-and-grow/,2022-12-09 18:06:16,3,1,0,2,0
https://www.example.co.uk/studying-with-us/life-learner-support-services/life-learner-employability-hub/,2022-12-09 18:06:23,6,1,2,2,1
https://www.example.co.uk/he-legal-services-courses/,2022-12-09 18:06:30,5,1,1,3,0
https://www.example.co.uk/news/,2022-12-09 18:07:21,3,1,0,2,0
https://www.example.co.uk/courses/subject-areas/esol/,2022-12-09 18:07:28,5,1,1,3,0
https://www.example.co.uk/case-studies/examples/,2022-12-09 18:07:34,5,1,1,3,0
https://www.example.co.uk/studying-with-us/life-learner-support-services/guidance-and-attendance/,2022-12-09 18:07:40,4,1,1,2,0
https://www.example.co.uk/news/airports-push-ahead-with-skills-programmes-after-funding-approved/,2022-12-09 18:07:46,3,1,0,2,0
https://www.example.co.uk/news/fintech-skills-academy-pilot-course-takes-off/,2022-12-09 18:08:51,3,1,0,2,0
https://www.example.co.uk/courses/qualifications-explained/professional-qualifications/,2022-12-09 18:08:57,4,1,1,1,1
https://www.example.co.uk/courses/subject-areas/hair-beauty-and-make-up-artistry/,2022-12-09 18:09:04,5,1,1,3,0
https://www.example.co.uk/case-studies/examples/,2022-12-09 18:09:11,3,1,0,2,0
https://www.example.co.uk/news/visual-communications-life-learner-gary-designs-airport-s-christmas-card/,2022-12-09 18:09:18,3,1,0,2,0
https://www.example.co.uk/news/example-outstead-achieves-best-positive-destination-figures-in-scotland/,2022-12-09 18:09:24,3,1,0,2,0
https://www.example.co.uk/news/the-dangers-of-continuing-to-create-accidental-managers/,2022-12-09 18:09:31,3,1,0,2,0
https://www.example.co.uk/news/example-outstead-welcomes-investment-news-for-generic/,2022-12-09 18:09:38,3,1,0,2,0
https://www.example.co.uk/case-studies/examples/,2022-12-09 18:09:44,3,1,0,2,0
https://www.example.co.uk/news/example-outstead-partner-with-cr-smith-to-create-bespoke-apprenticeship-programme/,2022-12-09 18:09:51,3,1,0,2,0
https://www.example.co.uk/studying-with-us/lunar-moon-scholarships/,2022-12-09 18:09:57,5,1,1,3,0
https://www.example.co.uk/news/bakery-and-hospitality-life-learners-in-scholarship-win/,2022-12-09 18:10:06,3,1,0,2,0
https://www.example.co.uk/news/performing-arts-lecturer-kieran-gets-creative-to-support-life-learners-during-coronavirus-closure/,2022-12-09 18:10:13,3,1,0,2,0
https://www.example.co.uk/,2022-12-09 18:10:20,3,1,0,2,0
https://www.example.co.uk/news/example-outstead-vaccination-centre-to-close-after-administering-over-50-000-jabs/,2022-12-09 18:10:27,3,1,0,2,0
https://www.example.co.uk/news/former-airport-staff-fund-scholarships-for-life-learners/,2022-12-09 18:10:33,3,1,0,2,0
https://www.example.co.uk/news/healthcare-life-learners-on-a-high-after-receiving-university-offers/,2022-12-09 18:10:40,3,1,0,2,0
https://www.example.co.uk/news/talented-isla-and-owen-all-set-for-the-edinburgh-fringe/,2022-12-09 18:10:46,3,1,0,2,0
https://www.example.co.uk/courses/subject-areas/skills-boost/,2022-12-09 18:10:52,4,1,0,2,1
https://www.example.co.uk/news/life-learner-of-the-year-award-for-example-outstead-s-carol-hunter/,2022-12-09 18:10:58,3,1,0,2,0
https://www.example.co.uk/courses/choosing-a-course-and-applying/a-to-z-of-all-courses/,2022-12-09 18:11:07,6,1,1,3,1
https://www.example.co.uk/news/building-a-career-in-architecture/,2022-12-09 18:11:13,3,1,0,2,0
https://www.example.co.uk/corporate-and-governance/what-s-working-well-your-voice/,2022-12-09 18:11:19,4,1,0,3,0
https://www.example.co.uk/case-studies/examples/,2022-12-09 18:11:28,4,1,1,2,0
https://www.example.co.uk/schools/course-and-career-planners/,2022-12-09 18:11:34,5,1,1,2,1
https://www.example.co.uk/news/women-in-stem/,2022-12-09 18:11:41,4,1,1,2,0
https://www.example.co.uk/news/airports-have-vital-role-to-play-in-delivering-young-person-guarantee/,2022-12-09 18:11:48,3,1,0,2,0
https://www.example.co.uk/case-studies/examples/,2022-12-09 18:11:56,4,1,1,2,0
https://www.example.co.uk/news/international-friendship-day/,2022-12-09 18:12:02,3,1,0,2,0
https://www.example.co.uk/he-creative-media/,2022-12-09 18:12:09,5,1,1,3,0
https://www.example.co.uk/news/ian-rankin-scholarship-helps-set-stage-for-isla-s-acting-career/,2022-12-09 18:12:16,3,1,0,2,0
https://www.example.co.uk/he-apply,2022-12-09 18:12:25,5,1,2,1,1
https://www.example.co.uk/news/work-to-begin-on-new-life-learner-designed-margerine-bistro/,2022-12-09 18:12:31,3,1,0,2,0
https://www.example.co.uk/accelerator-courses/,2022-12-09 18:12:37,5,1,0,3,1
https://www.example.co.uk/news/innovative-degree-programme-helps-generic-businesses-revitalise-local-economy/,2022-12-09 18:12:44,3,1,0,2,0
https://www.example.co.uk/employers/industry-skills-and-plant-training/,2022-12-09 18:12:50,5,1,1,3,0
https://www.example.co.uk/case-studies/examples/,2022-12-09 18:12:56,3,1,0,2,0
https://www.example.co.uk/news/10-steps-to-the-perfect-exam/,2022-12-09 18:13:03,3,1,0,2,0
https://www.example.co.uk/case-studies/examples/,2022-12-09 18:13:10,5,1,2,2,0
https://www.example.co.uk/news/care-experienced-week-2020-what-does-care-experienced-mean-to-me/,2022-12-09 18:13:17,3,1,0,2,0
https://www.example.co.uk/news/new-virtual-coding-academy-launched-for-p5-p7-pupils/,2022-12-09 18:13:23,3,1,0,2,0
https://www.example.co.uk/news/airport-health-and-wellbeing-adviser-role-extended-to-help-support-more-life-learners/,2022-12-09 18:13:34,3,1,0,2,0
https://www.example.co.uk/news/innovative-free-course-launched-to-prepare-life-learners-for-higher-education/,2022-12-09 18:13:47,3,1,0,2,0
https://www.example.co.uk/news/life-learners-carve-up-a-treat-at-royal-highland-show/,2022-12-09 18:13:58,5,2,1,2,0
https://www.example.co.uk/studying-with-us/life-learner-support-services/care-experienced-life-learners/,2022-12-09 18:14:05,4,1,0,2,1
https://www.example.co.uk/news/example-outstead-life-learners-cater-for-the-stars-at-vip-dinner/,2022-12-09 18:14:12,3,1,0,2,0
https://www.example.co.uk/news/graduation-celebrations-for-over-500-example-outstead-life-learners/,2022-12-09 18:14:18,3,1,0,2,0
https://www.example.co.uk/auchmuty-high-school-courses/,2022-12-09 18:14:26,5,1,1,3,0
https://www.example.co.uk/about-us/getting-here/margerine-outpost/,2022-12-09 18:14:32,4,1,0,3,0
https://www.example.co.uk/news/a-view-from-the-stand-for-new-managers/,2022-12-09 18:14:38,4,1,1,2,0
https://www.example.co.uk/stem-courses/,2022-12-09 18:14:49,5,1,1,3,0
https://www.example.co.uk/news/prince-s-trust-life-learners-enjoy-christmas-presentation/,2022-12-09 18:14:56,3,1,0,2,0
https://www.example.co.uk/he-art-and-design-courses/,2022-12-09 18:15:02,5,1,1,3,0
https://www.example.co.uk/news/cheers-all-round-for-diageo-life-learner-scholarship/,2022-12-09 18:15:09,3,1,0,2,0
https://www.example.co.uk/about-us/getting-here/wonderbar-outpost/,2022-12-09 18:15:15,4,1,0,3,0
https://www.example.co.uk/news/example-outstead-open-for-applications-as-2022-23-prospectus-launched/,2022-12-09 18:15:21,5,1,2,1,1
https://www.example.co.uk/case-studies/examples/,2022-12-09 18:15:28,5,1,2,2,0
https://www.example.co.uk/media/6578/outpost-opening-hours.pdf,2022-12-09 18:15:40,10,1,5,3,1
https://www.example.co.uk/news/airport-and-generic-council-launch-foundation-apprenticeship-car/,2022-12-09 18:15:47,3,1,0,2,0
https://www.example.co.uk/news/airport-lecturer-lorraine-goes-the-extra-mile-to-support-local-community-during-coronavirus-crisis/,2022-12-09 18:15:53,3,1,0,2,0
https://www.example.co.uk/news/airport-delivers-for-life-learners-during-coronavirus-closure/,2022-12-09 18:15:59,3,1,0,2,0
https://www.example.co.uk/news/university-and-airport-partnership-strikes-right-note/,2022-12-09 18:16:06,3,1,0,2,0
https://www.example.co.uk/news/example-outstead-partners-with-children-s-university-to-expand-learning-opportunities-online/,2022-12-09 18:16:12,3,1,0,2,0
https://www.example.co.uk/employers/fall-spring-super-school/it-short-courses/,2022-12-09 18:16:18,6,1,2,2,1
https://www.example.co.uk/skills-boost/,2022-12-09 18:16:24,4,1,0,2,1
https://www.example.co.uk/employers/engineering-and-ipc/,2022-12-09 18:16:30,4,1,0,3,0
https://www.example.co.uk/news/hundreds-of-pupils-take-part-in-big-ideas-roadshow-at-example-outstead/,2022-12-09 18:16:37,3,1,0,2,0
https://www.example.co.uk/news/creative-industries-lecturers-keep-life-learners-on-top-of-their-studies-during-coronavirus-closure/,2022-12-09 18:16:44,3,1,0,2,0
https://www.example.co.uk/corporate-and-governance/quality-and-performance-indicators/,2022-12-09 18:16:50,4,1,0,3,0
https://www.example.co.uk/news/example-outstead-s-scholarship-programme-awards-record-numbers/,2022-12-09 18:16:57,3,1,0,2,0
https://www.example.co.uk/news/new-learning-innovation-hubs-launched-at-example-outstead/,2022-12-09 18:17:04,3,1,0,2,0
https://www.example.co.uk/access-to-qualifications-further-study-and-higher-education-courses/,2022-12-09 18:17:11,5,1,1,3,0
https://www.example.co.uk/schools/apply-for-a-schools-course/,2022-12-09 18:17:18,6,1,1,2,2
https://www.example.co.uk/news/campaign-launched-to-highlight-key-role-of-airports/,2022-12-09 18:17:24,3,1,0,2,0
https://www.example.co.uk/news/example-outstead-a-first-for-scottish-airports-with-ssn/,2022-12-09 18:17:31,3,1,0,2,0
https://www.example.co.uk/courses/subject-areas/tourism-events-and-customer-service/,2022-12-09 18:17:38,5,1,1,3,0
https://www.example.co.uk/courses/choosing-a-course-and-applying/how-to-apply/,2022-12-09 18:17:45,6,1,2,2,1
https://www.example.co.uk/case-studies/examples/,2022-12-09 18:17:52,4,1,1,2,0
https://www.example.co.uk/studying-with-us/life-learner-support-services/library-services/,2022-12-09 18:17:59,6,2,1,3,0
https://www.example.co.uk/news/looking-beyond-the-digital-playground-campaign-for-greater-levels-of-outdoor-learning-proves-a-positive-legacy-of-covid-19/,2022-12-09 18:18:05,3,1,0,2,0
https://www.example.co.uk/news/not-sure-you-have-the-time-to-study-childcare-think-again/,2022-12-09 18:18:10,4,1,1,2,0
https://www.example.co.uk/news/airport-signs-new-agreement-with-teesside-university/,2022-12-09 18:18:16,3,1,0,2,0
https://www.example.co.uk/news/example-outstead-streams-lessons-live-so-life-learners-don-t-miss-out/,2022-12-09 18:18:23,3,1,0,2,0
https://www.example.co.uk/news/virtual-masterclass-a-sweet-treat-for-patisserie-life-learners/,2022-12-09 18:18:29,3,1,0,2,0
https://www.example.co.uk/news/over-1-million-funding-now-available-to-generic-businesses-to-train-staff/,2022-12-09 18:18:35,3,1,0,2,0
https://www.example.co.uk/news/breaking-the-stereotype-encouraging-and-facilitating-women-in-apprenticeships/,2022-12-09 18:18:41,3,1,0,2,0
https://www.example.co.uk/news/example-outstead-and-children-s-university-scotland-launch-series-of-online-learning-activities/,2022-12-09 18:18:47,3,1,0,2,0
https://www.example.co.uk/studying-with-us/facilities/airport-restaurants/,2022-12-09 18:18:54,5,1,1,3,0
https://www.example.co.uk/news/example-outstead-life-learners-select-eats-wonderbar-as-2020-21-charity/,2022-12-09 18:19:00,3,1,0,2,0
https://www.example.co.uk/news/example-outstead-and-scottish-prison-service-continue-learning-and-skills-partnership-into-2023/,2022-12-09 18:19:07,3,1,0,2,0
https://www.example.co.uk/news/diageo-scholarship-delight-for-leona-and-aaron/,2022-12-09 18:19:14,3,1,0,2,0
https://www.example.co.uk/courses/choosing-a-course-and-applying/career-coach/,2022-12-09 18:19:21,6,1,2,2,1
https://www.example.co.uk/about-us/alumni/,2022-12-09 18:19:28,5,1,1,3,0
https://www.example.co.uk/news/legal-services-life-learner-tracy-first-recipient-of-the-bryan-mccabe-bell-scholarship/,2022-12-09 18:19:34,3,1,0,2,0
https://www.example.co.uk/courses/subject-areas/access-courses/,2022-12-09 18:19:41,5,1,1,3,0
https://www.example.co.uk/news/life-learner-designs-website-logo-for-tertiary-education-sector-to-support-prospective-degree-life-learners/,2022-12-09 18:19:47,3,1,0,2,0
https://www.example.co.uk/news/events-management-life-learners-gain-work-experience-helping-out-local-arts-projects/,2022-12-09 18:19:54,3,1,0,2,0
https://www.example.co.uk/news/life-learner-creates-amazing-mosaic-for-portermouth/,2022-12-09 18:20:01,3,1,0,2,0
https://www.example.co.uk/news/shoppers-enjoy-fabulous-fashion-extravaganza/,2022-12-09 18:20:07,3,1,0,2,0
https://www.example.co.uk/news/the-benefits-of-assistive-technology-on-supported-learning-life-learners/,2022-12-09 18:20:14,3,1,0,2,0
https://www.example.co.uk/news/care-experienced-life-learners-receive-bags-of-support-from-example-outstead/,2022-12-09 18:20:20,3,1,0,2,0
https://www.example.co.uk/news/princes-trust-team-67-celebrate-graduation/,2022-12-09 18:20:26,3,1,0,2,0
https://www.example.co.uk/news/example-outstead-named-enterprising-airport-of-the-year/,2022-12-09 18:20:32,3,1,0,2,0
https://www.example.co.uk/news/example-outstead-go-the-extra-mile-to-put-on-awards-night/,2022-12-09 18:20:39,3,1,0,2,0
https://www.example.co.uk/news/example-outstead-widens-opportunities-for-degree-life-learners-thanks-to-new-university-agreement/,2022-12-09 18:20:45,3,1,0,2,0
https://www.example.co.uk/studying-with-us/life-learner-support-services/life-learner-employability-hub/,2022-12-09 18:20:51,6,1,2,2,1
https://www.example.co.uk/courses/qualifications-explained/,2022-12-09 18:20:57,5,2,1,1,1
https://www.example.co.uk/schools/apply-for-a-schools-course/,2022-12-09 18:21:04,6,1,1,2,2
https://www.example.co.uk/courses/degrees/degree-courses-at-example-outstead/,2022-12-09 18:21:10,4,1,0,3,0
https://www.example.co.uk/news/fancy-building-a-career-in-the-technical-construction-professions/,2022-12-09 18:21:16,4,1,1,2,0
https://www.example.co.uk/news/2-000-primary-school-pupils-set-to-crack-the-code/,2022-12-09 18:21:22,3,1,0,2,0
https://www.example.co.uk/employers/,2022-12-09 18:21:30,6,1,2,3,0
https://www.example.co.uk/news/looking-after-your-mental-health-during-the-coronavirus-airport-closure/,2022-12-09 18:21:37,3,1,0,2,0
https://www.example.co.uk/employers/support-with-funding/flexible-workforce-development-fund/,2022-12-09 18:21:43,3,1,0,2,0
https://www.example.co.uk/news/airport-manufactured-safety-visors-helping-keep-communities-protected/,2022-12-09 18:21:49,3,1,0,2,0
https://www.example.co.uk/news/state-of-the-art-media-production-hub-part-of-670-000-investment-in-digital-at-example-outstead/,2022-12-09 18:21:56,3,1,0,2,0
https://www.example.co.uk/courses/subject-areas/supported-learning/,2022-12-09 18:22:02,5,1,1,3,0
https://www.example.co.uk/esol-courses/,2022-12-09 18:22:09,5,1,1,3,0
https://www.example.co.uk/employers/fall-spring-super-school/project-management/,2022-12-09 18:22:15,7,1,2,3,1
https://www.example.co.uk/news/life-learners-taste-success-at-end-of-year-banquet/,2022-12-09 18:22:21,3,1,0,2,0
https://www.example.co.uk/news/thinking-of-a-career-in-childcare/,2022-12-09 18:22:28,3,1,0,2,0
https://www.example.co.uk/news/new-life-learner-presidents-in-post-as-1920-academic-year-starts/,2022-12-09 18:22:34,3,1,0,2,0
https://www.example.co.uk/news/margerine-outpost-takes-on-new-look-thanks-to-niamh-s-design/,2022-12-09 18:22:40,3,1,0,2,0
https://www.example.co.uk/new-watsberg-learning-outpost-2024/,2022-12-09 18:22:48,5,1,2,1,1
https://www.example.co.uk/life-learners/breakfast-club/,2022-12-09 18:22:54,3,1,0,2,0
https://www.example.co.uk/news/international-women-in-science-day/,2022-12-09 18:23:00,4,1,1,2,0
https://www.example.co.uk/studying-with-us/facilities/gym/,2022-12-09 18:23:06,4,1,0,3,0
https://www.example.co.uk/news/the-importance-of-ndt-in-quality-control/,2022-12-09 18:23:12,4,1,1,2,0
https://www.example.co.uk/news/science-scholarships-awarded-in-memory-of-former-life-learner-angela/,2022-12-09 18:23:19,3,1,0,2,0
https://www.example.co.uk/news/project-management-team-appointed-for-new-example-outstead-outpost/,2022-12-09 18:23:25,3,1,0,2,0
https://www.example.co.uk/employers/engineering-and-ipc/other-engineering-courses/,2022-12-09 18:23:31,5,1,1,3,0
https://www.example.co.uk/he-and-degree-search-result-page/,2022-12-09 18:23:48,5,1,1,3,0
https://www.example.co.uk/news/abertay-university-visit-helps-inspire-pathways-life-learners/,2022-12-09 18:23:55,3,1,0,2,0
https://www.example.co.uk/news/neurodivergent-school-pupils-given-introduction-to-cyber-security/,2022-12-09 18:24:02,3,1,0,2,0
https://www.example.co.uk/news/airport-s-environmental-services-coordinator-appointed-new-chair-of-generic-s-environmental-partnership/,2022-12-09 18:24:08,3,1,0,2,0
https://www.example.co.uk/case-studies/examples/,2022-12-09 18:24:15,4,1,1,2,0
https://www.example.co.uk/news/skids-collage-is-centre-piece-of-airport-s-upgraded-watsberg-outpost-library/,2022-12-09 18:24:22,3,1,0,2,0
https://www.example.co.uk/news/astrak-becomes-first-sme-in-generic-to-benefit-from-workforce-development-fund/,2022-12-09 18:24:28,3,1,0,2,0
https://www.example.co.uk/courses/subject-areas/health-and-social-care/,2022-12-09 18:24:35,5,1,1,3,0
https://www.example.co.uk/case-studies/examples/,2022-12-09 18:24:41,3,1,0,2,0
https://www.example.co.uk/news/whatever-your-exam-results-start-your-career-with-example-outstead/,2022-12-09 18:24:47,3,1,0,2,0
https://www.example.co.uk/news/example-outstead-backs-race-to-zero-campaign/,2022-12-09 18:24:54,3,1,0,2,0
https://www.example.co.uk/news/balfour-beatty-appointed-as-contractor-for-new-watsberg-outpost/,2022-12-09 18:25:00,3,1,0,2,0
https://www.example.co.uk/courses/degrees/,2022-12-09 18:25:07,7,3,0,3,1
https://www.example.co.uk/case-studies/examples/,2022-12-09 18:25:14,3,1,0,2,0
https://www.example.co.uk/media-enquiries/,2022-12-09 18:25:20,4,1,0,2,1
https://www.example.co.uk/news/double-award-win-for-example-outstead-at-herald-higher-education-awards/,2022-12-09 18:25:26,3,1,0,2,0
https://www.example.co.uk/news/from-argentina-to-croatia-example-outstead-graduation-shared-across-the-world/,2022-12-09 18:25:32,3,1,0,2,0
https://www.example.co.uk/news/example-outstead-life-learners-association-help-life-learners-and-staff-get-on-their-bikes/,2022-12-09 18:25:38,3,1,0,2,0
https://www.example.co.uk/news/choose-the-best-way-to-study-your-degree-at-example-outstead/,2022-12-09 18:25:45,3,1,0,2,0
https://www.example.co.uk/news/legal-services-life-learners-attend-law-society-conference/,2022-12-09 18:25:51,3,1,0,2,0
https://www.example.co.uk/he-hair-beauty-and-make-up-artistry-courses/,2022-12-09 18:25:57,4,1,0,3,0
https://www.example.co.uk/case-studies/examples/,2022-12-09 18:26:04,4,1,1,2,0
https://www.example.co.uk/news/life-learner-artwork-takes-on-starring-role-in-new-exhibition/,2022-12-09 18:26:11,3,1,0,2,0
https://www.example.co.uk/news/example-outstead-congratulates-lewis-capaldi-on-number-one-hit/,2022-12-09 18:26:17,3,1,0,2,0
https://www.example.co.uk/news/jack-vettriano-scholarships-awarded-to-art-life-learners/,2022-12-09 18:26:24,3,1,0,2,0
https://www.example.co.uk/news/life-learners-are-buzzing-about-saving-the-bees/,2022-12-09 18:26:31,3,1,0,2,0
https://www.example.co.uk/life-learners/graduation/additional-guest-tickets/,2022-12-09 18:26:42,4,1,0,3,0
https://www.example.co.uk/news/scottish-apprenticeship-week-ministerial-visit/,2022-12-09 18:26:49,3,1,0,2,0
https://www.example.co.uk/courses/degrees/degrees-with-the-ou/,2022-12-09 18:26:55,7,1,2,3,1
https://www.example.co.uk/news/example-outstead-hosts-children-s-parliament/,2022-12-09 18:27:01,3,1,0,2,0
https://www.example.co.uk/about-us/work-with-us/10-reasons-to-work-with-us/,2022-12-09 18:27:07,5,1,1,3,0
https://www.example.co.uk/news/new-web-app-helping-life-learners-and-school-leavers/,2022-12-09 18:27:14,3,1,0,2,0
https://www.example.co.uk/news/innovative-creative-enterprise-degree-launched/,2022-12-09 18:27:20,4,1,1,2,0
https://www.example.co.uk/news/furniture-life-learners-design-bench-for-woodland-trust/,2022-12-09 18:27:26,3,1,0,2,0
https://www.example.co.uk/news/free-chromebooks-on-offer-as-example-outstead-partners-with-shell-on-new-digital-skills-course/,2022-12-09 18:27:32,3,1,0,2,0
https://www.example.co.uk/case-studies/examples/,2022-12-09 18:27:38,4,1,0,2,1
https://www.example.co.uk/he-science-courses/,2022-12-09 18:27:45,5,1,1,3,0
https://www.example.co.uk/courses/subject-areas/access-courses/,2022-12-09 18:27:52,5,1,1,3,0
https://www.example.co.uk/courses/subject-areas/stem/,2022-12-09 18:27:58,5,1,1,3,0
https://www.example.co.uk/news/carol-shares-her-story-at-scottish-parliament-reception/,2022-12-09 18:28:04,3,1,0,2,0
https://www.example.co.uk/news/care-experienced-life-learners-focus-on-picture-perfect-future/,2022-12-09 18:28:10,3,1,0,2,0
https://www.example.co.uk/contact-us/,2022-12-09 18:28:17,5,1,1,2,1
https://www.example.co.uk/he-administration-courses/,2022-12-09 18:28:23,5,1,1,3,0
https://www.example.co.uk/creative-media-courses/,2022-12-09 18:28:30,5,1,1,3,0
https://www.example.co.uk/he-administration-legal-and-police-studies/,2022-12-09 18:28:37,5,1,1,3,0
https://www.example.co.uk/courses/subject-areas/esol/,2022-12-09 18:28:43,5,1,1,3,0
https://www.example.co.uk/courses/qualifications-explained/highers/,2022-12-09 18:28:50,6,2,1,2,1
https://www.example.co.uk/case-studies/examples/,2022-12-09 18:28:58,4,1,1,2,0
https://www.example.co.uk/news/wind-farm-covid-fund-powers-new-tech-for-life-learners/,2022-12-09 18:29:05,3,1,0,2,0
https://www.example.co.uk/case-studies/examples/,2022-12-09 18:29:12,4,1,1,2,0
https://www.example.co.uk/news/jordan-is-first-chartered-manager-from-airport-s-assessment-centre/,2022-12-09 18:29:18,3,1,0,2,0
https://www.example.co.uk/news/example-outstead-expands-health-and-wellbeing-support-for-life-learners-with-appointment-of-new-adviser/,2022-12-09 18:29:25,3,1,0,2,0
https://www.example.co.uk/about-us/getting-here/portermouth-outpost/,2022-12-09 18:29:32,7,2,1,2,2
https://www.example.co.uk/news/example-outsteads-boom-radio-ready-for-relaunch/,2022-12-09 18:29:38,3,1,0,2,0
https://www.example.co.uk/case-studies/examples/,2022-12-09 18:29:45,4,1,1,2,0
https://www.example.co.uk/news/it-s-not-too-late-to-apply-to-example-outstead/,2022-12-09 18:29:50,3,1,0,2,0
https://www.example.co.uk/news/built-environment-life-learners-check-out-construction-of-velux-s-expanded-headquarters-in-tulip/,2022-12-09 18:29:56,3,1,0,2,0
https://www.example.co.uk/case-studies/examples/,2022-12-09 18:30:06,4,1,1,2,0
https://www.example.co.uk/news/designing-your-dream-career/,2022-12-09 18:30:13,3,1,0,2,0
https://www.example.co.uk/news/example-outstead-finalists-at-the-herald-top-employer-awards/,2022-12-09 18:30:19,3,1,0,2,0
https://www.example.co.uk/employers/fall-spring-super-school/,2022-12-09 18:30:25,4,1,1,2,0
https://www.example.co.uk/news/airport-conference-centre-in-watsberg-confirmed-as-mass-vaccination-site-for-covid-19/,2022-12-09 18:30:31,3,1,0,2,0
https://www.example.co.uk/news/example-outstead-commended-for-outpost-cycling-facilities-1/,2022-12-09 18:30:38,3,1,0,2,0
https://www.example.co.uk/news/example-outstead-life-learners-savour-scholarship-success/,2022-12-09 18:30:45,3,1,0,2,0
https://www.example.co.uk/life-learners/dates-for-your-diary/,2022-12-09 18:30:51,4,1,1,2,0
https://www.example.co.uk/employers/fall-spring-super-school/human-resources-and-learning-development/,2022-12-09 18:30:57,7,1,2,3,1
https://www.example.co.uk/supported-learning-courses/,2022-12-09 18:31:04,5,1,1,3,0
https://www.example.co.uk/corporate-and-governance/key-governance/,2022-12-09 18:31:10,4,1,1,2,0
https://www.example.co.uk/news/use-your-energy-to-make-a-difference/,2022-12-09 18:31:16,4,1,1,2,0
https://www.example.co.uk/news/life-learners-showcase-creative-work/,2022-12-09 18:31:23,4,1,1,2,0
https://www.example.co.uk/studying-with-us/fcsa/,2022-12-09 18:31:29,4,1,0,3,0
https://www.example.co.uk/news/scholarship-boost-for-graphic-designer-abigail/,2022-12-09 18:31:35,3,1,0,2,0
https://www.example.co.uk/case-studies/examples/,2022-12-09 18:31:42,4,1,1,2,0
https://www.example.co.uk/sitemap/,2022-12-09 18:32:39,6,1,2,2,1
https://www.example.co.uk/about-us/board-of-governors/our-board-of-governors/,2022-12-09 18:32:45,5,1,1,3,0
https://www.example.co.uk/case-studies/examples/,2022-12-09 18:32:52,3,1,0,2,0
https://www.example.co.uk/news/the-lovescotlandsairports-campaign/,2022-12-09 18:32:58,3,1,0,2,0
https://www.example.co.uk/news/life-learners-at-example-outstead-first-to-be-offered-training-in-new-laser-skincare-technology/,2022-12-09 18:33:05,3,1,0,2,0
https://www.example.co.uk/employers/care/,2022-12-09 18:33:11,5,1,1,3,0
https://www.example.co.uk/news/greener-margerine-help-example-outstead-life-learners-cook-up-sustainable-future/,2022-12-09 18:33:17,3,1,0,2,0
https://www.example.co.uk/life-learner-funding/full-time-fe/,2022-12-09 18:33:23,4,2,0,2,0
