URL,Checked,Violations,Critical(A),Serious(AA),Moderate(AAA),Other
https://www.fife.ac.uk/courses/qualifications-explained/work-based-qualifications/,2022-12-09 20:00:22,7,2,2,2,1
https://www.fife.ac.uk/case-studies/bradley-innes/,2022-12-09 20:00:29,5,1,2,2,0
https://www.fife.ac.uk/corporate-and-governance/policies-and-procedures/complaints-your-voice/,2022-12-09 20:00:36,5,1,1,3,0
https://www.fife.ac.uk/about-us/getting-here/glenrothes-campus/,2022-12-09 20:00:45,4,1,0,3,0
https://www.fife.ac.uk/about-us/board-of-governors/our-board-of-governors/,2022-12-09 20:00:55,4,1,0,3,0
https://www.fife.ac.uk/case-studies/deborah-dey/,2022-12-09 20:01:09,3,1,0,2,0
https://www.fife.ac.uk/case-studies/eilidh-hutchison/,2022-12-09 20:01:25,3,1,0,2,0
https://www.fife.ac.uk/hair-beauty-and-make-up-artistry-courses/,2022-12-09 20:01:32,5,1,1,3,0
https://www.fife.ac.uk/courses/subject-areas/creative-media/,2022-12-09 20:01:47,5,1,1,3,0
https://www.fife.ac.uk/case-studies/jade-shahfar/,2022-12-09 20:01:59,5,1,2,2,0
https://www.fife.ac.uk/he-science-courses/,2022-12-09 20:02:12,4,1,0,3,0
https://www.fife.ac.uk/he-art-and-design-courses/,2022-12-09 20:02:27,5,1,1,3,0
https://www.fife.ac.uk/schools/course-and-career-planners/,2022-12-09 20:02:34,5,1,1,2,1
https://www.fife.ac.uk/studying-with-us/student-support-services/guidance-and-attendance/,2022-12-09 20:02:41,4,1,1,2,0
https://www.fife.ac.uk/case-studies/,2022-12-09 20:02:47,3,1,0,2,0
https://www.fife.ac.uk/employers/andrew-carnegie-business-school/human-resources-and-learning-development/,2022-12-09 20:02:58,7,1,2,3,1
https://www.fife.ac.uk/case-studies/jordan-dick/,2022-12-09 20:03:04,3,1,0,2,0
https://www.fife.ac.uk/media/6578/campus-opening-hours.pdf,2022-12-09 20:03:10,9,1,5,3,0
https://www.fife.ac.uk/about-us/getting-here/,2022-12-09 20:03:26,4,1,0,3,0
https://www.fife.ac.uk/part-time-courses/,2022-12-09 20:03:57,5,1,1,3,0
https://www.fife.ac.uk/about-us/work-with-us/,2022-12-09 20:04:14,5,1,1,3,0
https://www.fife.ac.uk/studying-with-us/facilities/inspired-salons/,2022-12-09 20:04:31,5,1,0,3,1
https://www.fife.ac.uk/he-apply,2022-12-09 20:04:38,5,1,2,1,1
https://www.fife.ac.uk/schools/apply-for-a-schools-course/,2022-12-09 20:04:45,6,1,1,2,2
https://www.fife.ac.uk/studying-with-us/adam-smith-scholarships/,2022-12-09 20:04:52,5,1,1,3,0
https://www.fife.ac.uk/employers/industry-skills-and-plant-training/,2022-12-09 20:05:08,5,1,1,3,0
https://www.fife.ac.uk/employers/national-gas-training-and-assessment-centre/,2022-12-09 20:05:15,7,1,2,3,1
https://www.fife.ac.uk/performing-arts-and-technical-theatre-courses/,2022-12-09 20:05:22,5,1,1,3,0
https://www.fife.ac.uk/events/,2022-12-09 20:05:28,5,1,0,3,1
https://www.fife.ac.uk/students/breakfast-club/,2022-12-09 20:05:35,3,1,0,2,0
https://www.fife.ac.uk/corporate-and-governance/strategic-reports-and-plans/,2022-12-09 20:05:42,6,1,2,3,0
https://www.fife.ac.uk/about-us/getting-here/dunfermline-campus/,2022-12-09 20:05:49,4,1,0,3,0
https://www.fife.ac.uk/courses/subject-areas/culinary-arts-and-hospitality/,2022-12-09 20:05:55,5,1,1,3,0
https://www.fife.ac.uk/contact-us/,2022-12-09 20:06:02,5,1,1,2,1
https://www.fife.ac.uk/corporate-and-governance/what-s-working-well-your-voice/,2022-12-09 20:06:08,4,1,0,3,0
https://www.fife.ac.uk/case-studies/erin-duffy/,2022-12-09 20:06:15,5,1,2,2,0
https://www.fife.ac.uk/employers/engineering-and-ipc/other-engineering-courses/,2022-12-09 20:06:20,5,1,1,3,0
https://www.fife.ac.uk/about-us/work-with-us/,2022-12-09 20:06:26,5,1,1,3,0
https://www.fife.ac.uk/about-us/board-of-governors/our-executive-team/,2022-12-09 20:06:32,4,1,0,3,0
https://www.fife.ac.uk/courses/subject-areas/administration-office-technologies-and-legal-services/,2022-12-09 20:06:42,5,1,1,3,0
https://www.fife.ac.uk/courses/subject-areas/,2022-12-09 20:06:58,3,1,0,1,1
https://www.fife.ac.uk/studying-with-us/adam-smith-scholarships/apply-now/,2022-12-09 20:07:05,5,1,1,3,0
https://www.fife.ac.uk/studying-with-us/facilities/college-restaurants/,2022-12-09 20:07:11,5,1,1,3,0
https://www.fife.ac.uk/case-studies/lisa-chandler/,2022-12-09 20:07:17,3,1,0,2,0
https://www.fife.ac.uk/courses/subject-areas/childhood-studies/,2022-12-09 20:07:24,5,1,1,3,0
https://www.fife.ac.uk/courses/subject-areas/supported-learning/,2022-12-09 20:07:31,5,1,1,3,0
https://www.fife.ac.uk/employers/engineering-and-ipc/,2022-12-09 20:07:37,5,1,1,3,0
https://www.fife.ac.uk/studying-with-us/facilities/boom-radio/,2022-12-09 20:07:43,4,1,0,3,0
https://www.fife.ac.uk/studying-with-us/facilities/the-academy-restaurant/,2022-12-09 20:07:49,5,1,1,3,0
https://www.fife.ac.uk/courses/subject-areas/administration-office-technologies-and-legal-services/,2022-12-09 20:07:57,5,1,1,3,0
https://www.fife.ac.uk/employers/tailored-solutions/,2022-12-09 20:08:03,5,1,1,3,0
https://www.fife.ac.uk/case-studies/kerry-strain/,2022-12-09 20:08:10,4,1,1,2,0
https://www.fife.ac.uk/staff/,2022-12-09 20:08:17,5,1,1,2,1
https://www.fife.ac.uk/studying-with-us/fcsa/,2022-12-09 20:08:23,4,1,0,3,0
https://www.fife.ac.uk/corporate-and-governance/policies-and-procedures/accessibility-statement/,2022-12-09 20:08:30,4,1,0,3,0
https://www.fife.ac.uk/schools/foundation-apprenticeships/,2022-12-09 20:08:37,7,1,3,2,1
https://www.fife.ac.uk/mathematics-courses/,2022-12-09 20:08:44,5,1,1,3,0
https://www.fife.ac.uk/schools/fa-case-studies/,2022-12-09 20:08:51,6,1,2,2,1
https://www.fife.ac.uk/studying-with-us/facilities/inspired-salons/,2022-12-09 20:08:57,6,1,1,3,1
https://www.fife.ac.uk/case-studies/connor-scullion/,2022-12-09 20:09:04,4,1,1,2,0
https://www.fife.ac.uk/supported-learning-courses/,2022-12-09 20:09:11,5,1,1,3,0
https://www.fife.ac.uk/case-studies/derry-robertson/,2022-12-09 20:09:17,3,1,0,2,0
https://www.fife.ac.uk/courses/subject-areas/tourism-events-and-customer-service/,2022-12-09 20:09:24,5,1,1,3,0
https://www.fife.ac.uk/employers/engineering-and-ipc/automotive/,2022-12-09 20:09:31,5,1,1,3,0
https://www.fife.ac.uk/about-us/getting-here/new-dunfermline-learning-campus-2024/,2022-12-09 20:09:38,5,1,2,1,1
https://www.fife.ac.uk/,2022-12-09 20:09:45,3,1,0,2,0
https://www.fife.ac.uk/case-studies/sophie-hynd/,2022-12-09 20:09:52,4,1,1,2,0
https://www.fife.ac.uk/new-dunfermline-learning-campus-2024/,2022-12-09 20:10:00,6,1,3,1,1
https://www.fife.ac.uk/studying-with-us/facilities/college-restaurants/,2022-12-09 20:10:07,6,1,2,3,0
https://www.fife.ac.uk/courses/qualifications-explained/,2022-12-09 20:10:13,5,2,1,1,1
https://www.fife.ac.uk/courses/degrees/degree-courses-at-fife-college/,2022-12-09 20:10:19,4,1,0,3,0
https://www.fife.ac.uk/employers/andrew-carnegie-business-school/management-and-leadership/,2022-12-09 20:10:25,7,1,2,3,1
https://www.fife.ac.uk/employers/care/,2022-12-09 20:10:32,5,1,1,3,0
https://www.fife.ac.uk/courses/qualifications-explained/developing-skills-for-learning-life-and-work/,2022-12-09 20:10:39,6,2,1,2,1
https://www.fife.ac.uk/employers/engineering-and-ipc/other-engineering-courses/,2022-12-09 20:10:46,5,1,1,3,0
https://www.fife.ac.uk/studying-with-us/student-support-services/student-funding/,2022-12-09 20:10:53,4,1,1,2,0
https://www.fife.ac.uk/corporate-and-governance/annual-accounts/,2022-12-09 20:10:59,4,1,0,3,0
https://www.fife.ac.uk/he-business-enterprise-and-accounting/,2022-12-09 20:11:06,5,1,1,3,0
https://www.fife.ac.uk/students/dates-for-your-diary/,2022-12-09 20:11:11,4,1,1,2,0
https://www.fife.ac.uk/employers/andrew-carnegie-business-school/cpd-short-courses/,2022-12-09 20:11:17,7,1,2,3,1
https://www.fife.ac.uk/employers/meetings-and-conferences/,2022-12-09 20:11:23,4,1,0,3,0
https://www.fife.ac.uk/schools/meet-the-school-college-partnership-team/,2022-12-09 20:11:30,4,1,1,2,0
https://www.fife.ac.uk/courses/subject-areas/,2022-12-09 20:11:37,4,2,0,1,1
https://www.fife.ac.uk/corporate-and-governance/policies-and-procedures/,2022-12-09 20:11:43,4,1,1,2,0
https://www.fife.ac.uk/courses/subject-areas/creative-media/,2022-12-09 20:11:50,5,1,1,3,0
https://www.fife.ac.uk/employers/modern-apprenticeships/construction-mas/,2022-12-09 20:11:57,5,1,1,2,1
https://www.fife.ac.uk/studying-with-us/facilities/boom-radio/,2022-12-09 20:12:03,4,1,0,3,0
https://www.fife.ac.uk/employers/modern-apprenticeships/,2022-12-09 20:12:10,5,1,2,2,0
https://www.fife.ac.uk/2022-2023-places-still-available/,2022-12-09 20:12:18,3,1,0,2,0
https://www.fife.ac.uk/case-studies/billy-mackie/,2022-12-09 20:12:25,4,1,1,2,0
https://www.fife.ac.uk/case-studies/scott-urqhart/,2022-12-09 20:12:31,4,1,1,2,0
https://www.fife.ac.uk/courses/subject-areas/mathematics/,2022-12-09 20:12:38,5,1,1,3,0
https://www.fife.ac.uk/employers/andrew-carnegie-business-school/cpd-short-courses/,2022-12-09 20:12:44,7,1,2,3,1
https://www.fife.ac.uk/studying-with-us/student-support-services/library-services/,2022-12-09 20:12:50,6,2,1,3,0
https://www.fife.ac.uk/courses/subject-areas/mathematics/,2022-12-09 20:12:57,5,1,1,3,0
https://www.fife.ac.uk/he-police-studies/,2022-12-09 20:13:04,4,1,0,3,0
https://www.fife.ac.uk/studying-with-us/student-support-services/,2022-12-09 20:13:10,4,1,1,2,0
https://www.fife.ac.uk/schools/fa-employers/,2022-12-09 20:13:17,6,1,2,2,1
https://www.fife.ac.uk/courses/qualifications-explained/professional-qualifications/,2022-12-09 20:13:24,4,1,1,1,1
https://www.fife.ac.uk/courses/subject-areas/esol/,2022-12-09 20:13:31,5,1,1,3,0
https://www.fife.ac.uk/employers/andrew-carnegie-business-school/,2022-12-09 20:13:37,4,1,1,2,0
https://www.fife.ac.uk/schools/fa-case-studies/,2022-12-09 20:13:44,6,1,2,2,1
https://www.fife.ac.uk/employers/support-with-funding/,2022-12-09 20:13:50,4,1,0,3,0
https://www.fife.ac.uk/employers/modern-apprenticeships/hairdressing-and-barbering-mas/,2022-12-09 20:13:57,3,1,0,2,0
https://www.fife.ac.uk/about-us/,2022-12-09 20:14:03,4,1,1,2,0
https://www.fife.ac.uk/case-studies/scott-neilson/,2022-12-09 20:14:11,4,1,1,2,0
https://www.fife.ac.uk/he-fashion-and-jewellery-courses/,2022-12-09 20:14:17,4,1,0,3,0
https://www.fife.ac.uk/courses/subject-areas/health-and-social-care/,2022-12-09 20:14:23,5,1,1,3,0
https://www.fife.ac.uk/he-legal-services-courses/,2022-12-09 20:14:29,5,1,1,3,0
https://www.fife.ac.uk/employers/andrew-carnegie-business-school/it-short-courses/,2022-12-09 20:14:35,6,1,2,2,1
https://www.fife.ac.uk/courses/subject-areas/science/,2022-12-09 20:14:42,5,1,1,3,0
https://www.fife.ac.uk/courses/subject-areas/art-and-design-fashion-and-jewellery/,2022-12-09 20:14:49,5,1,1,3,0
https://www.fife.ac.uk/he-tourism-and-events-courses/,2022-12-09 20:14:55,5,1,1,3,0
https://www.fife.ac.uk/courses/choosing-a-course-and-applying/career-coach/,2022-12-09 20:15:03,7,2,2,2,1
https://www.fife.ac.uk/distance-learning-courses/,2022-12-09 20:15:09,4,1,0,3,0
https://www.fife.ac.uk/case-studies/kriss-moore/,2022-12-09 20:15:16,3,1,0,2,0
https://www.fife.ac.uk/he-hair-beauty-and-make-up-artistry-courses/,2022-12-09 20:15:22,4,1,0,3,0
https://www.fife.ac.uk/about-us/getting-here/kirkcaldy-campus/,2022-12-09 20:15:28,4,1,0,3,0
https://www.fife.ac.uk/schools/fa-employers/,2022-12-09 20:15:35,6,1,2,2,1
https://www.fife.ac.uk/employers/work-based-qualifications/,2022-12-09 20:15:42,5,1,1,3,0
https://www.fife.ac.uk/courses/choosing-a-course-and-applying/,2022-12-09 20:15:50,6,2,2,2,0
https://www.fife.ac.uk/case-studies/dave-jackson/,2022-12-09 20:15:57,4,1,1,2,0
https://www.fife.ac.uk/case-studies/brian-barclay/,2022-12-09 20:16:03,3,1,0,2,0
https://www.fife.ac.uk/studying-with-us/adam-smith-scholarships/apply-now/,2022-12-09 20:16:09,5,1,1,3,0
https://www.fife.ac.uk/case-studies/dean-gartshore/,2022-12-09 20:16:15,4,1,1,2,0
https://www.fife.ac.uk/courses/qualifications-explained/national-qualifications-and-city-guilds-courses/,2022-12-09 20:16:23,6,2,1,2,1
https://www.fife.ac.uk/case-studies/stephen-thomson/,2022-12-09 20:16:30,4,1,1,2,0
https://www.fife.ac.uk/courses/,2022-12-09 20:17:36,5,1,1,3,0
https://www.fife.ac.uk/schools/school-college-partnership-courses/,2022-12-09 20:17:53,5,1,2,2,0
https://www.fife.ac.uk/schools/apply-for-a-schools-course/,2022-12-09 20:18:09,6,1,1,2,2
https://www.fife.ac.uk/case-studies/gordon-keatings/,2022-12-09 20:18:15,4,1,1,2,0
https://www.fife.ac.uk/studying-with-us/student-support-services/care-experienced-students/,2022-12-09 20:18:22,4,1,0,2,1
https://www.fife.ac.uk/he-administration-legal-and-police-studies/,2022-12-09 20:18:28,5,1,1,3,0
https://www.fife.ac.uk/case-studies/michelle-barr/,2022-12-09 20:18:34,3,1,0,2,0
https://www.fife.ac.uk/case-studies/christina-tweedie/,2022-12-09 20:18:41,4,1,1,2,0
https://www.fife.ac.uk/case-studies/niamh-hogwood-1/,2022-12-09 20:18:48,4,1,1,2,0
https://www.fife.ac.uk/courses/choosing-a-course-and-applying/a-to-z-of-all-courses/,2022-12-09 20:18:54,5,1,0,3,1
https://www.fife.ac.uk/he-health-and-social-care/,2022-12-09 20:19:01,5,1,1,3,0
https://www.fife.ac.uk/,2022-12-09 20:19:08,3,1,0,2,0
https://www.fife.ac.uk/employers/engineering-and-ipc/,2022-12-09 20:19:14,4,1,0,3,0
https://www.fife.ac.uk/case-studies/courtney-haggart/,2022-12-09 20:19:21,4,1,1,2,0
https://www.fife.ac.uk/courses/choosing-a-course-and-applying/,2022-12-09 20:19:28,6,2,2,2,0
https://www.fife.ac.uk/studying-with-us/student-support-services/student-employability-hub/,2022-12-09 20:19:35,6,1,2,2,1
https://www.fife.ac.uk/contact-us/,2022-12-09 20:19:42,5,1,1,2,1
